BLE,1657226523313583965,C0:F8:BB:9D:12:93,-79
BLE,1657226523316475527,D0:03:DF:C9:BE:CF,-56
BLE,1657226523354664017,DF:A6:DC:DC:2E:81,-86
BLE,1657226523363556048,C0:F8:BB:9D:12:93,-88
BLE,1657226523382437454,49:DB:B2:A1:B2:B4,-86
BLE,1657226523384979173,62:1E:9D:A1:40:98,-82
BLE,1657226523385667246,C8:69:CD:61:6F:2C,-88
BLE,1657226523388936725,28:39:5E:30:C5:6E,-65
BLE,1657226523463476360,DF:A6:DC:DC:2E:81,-86
BLE,1657226523531333704,90:DD:5D:B3:CD:3C,-89
BLE,1657226523540065683,04:4D:44:40:9D:4E,-79
BLE,1657226523542966673,28:39:5E:30:C5:6E,-71
BLE,1657226523557160683,D0:D0:03:78:11:E0,-88
BLE,1657226523564398496,C0:F8:BB:9D:12:93,-79
BLE,1657226523621860787,D0:03:DF:C9:BE:CF,-53
BLE,1657226523648106204,8C:EA:48:4C:F1:01,-85
BLE,1657226523671430371,45:48:EE:DA:17:49,-84
BLE,1657226523676113496,DF:A6:DC:DC:2E:81,-81
BLE,1657226523701733444,28:39:5E:30:C5:6E,-81
BLE,1657226523712010787,76:C8:C7:8E:64:F1,-87
BLE,1657226523782270892,DF:A6:DC:DC:2E:81,-77
BLE,1657226523802774069,D0:03:DF:C9:BE:CF,-51
BLE,1657226523811940214,C0:F8:BB:9D:12:93,-80
BLE,1657226523836504902,80:9F:9B:86:84:DE,-65
BLE,1657226523837951621,80:9F:9B:86:84:DE,-66
BLE,1657226523857933287,28:39:5E:30:C5:6E,-81
BLE,1657226523870935423,D0:D0:03:78:11:E0,-88
BLE,1657226523891006725,D0:D0:03:78:11:E0,-90
BLE,1657226523923937819,D0:03:DF:C9:BE:CF,-42
BLE,1657226523929143756,45:48:EE:DA:17:49,-97
BLE,1657226523946507141,0F:7C:95:E1:00:56,-74
BLE,1657226523963642610,C0:F8:BB:9D:12:93,-90
BLE,1657226523970434225,3E:C0:9E:60:05:B6,-85
BLE,1657226523984607298,76:C8:C7:8E:64:F1,-89
BLE,1657226523987028496,DF:A6:DC:DC:2E:81,-86
BLE,1657226524014831673,C0:F8:BB:9D:12:93,-90
BLE,1657226524076971100,D0:03:DF:C9:BE:CF,-52
BLE,1657226524082153756,90:DD:5D:B3:CD:3C,-75
BLE,1657226524087890631,80:47:86:70:AC:85,-91
BLE,1657226524118675839,C8:69:CD:61:6F:2C,-80
BLE,1657226524128927246,0F:7C:95:E1:00:56,-73
BLE,1657226524156110214,8C:EA:48:4C:F1:01,-61
BLE,1657226524171096516,8C:EA:48:4C:F1:01,-88
BLE,1657226524188236621,45:48:EE:DA:17:49,-84
BLE,1657226524209665110,D0:D0:03:78:11:E0,-89
BLE,1657226524230617558,D0:03:DF:C9:BE:CF,-53
BLE,1657226524244197818,80:47:86:70:AC:85,-90
BLE,1657226524267678912,90:DD:5D:B3:CD:3C,-77
BLE,1657226524274841464,04:4D:44:40:9D:4E,-80
BLE,1657226524292870318,C4:30:18:65:01:C2,-94
BLE,1657226524298626048,DF:A6:DC:DC:2E:81,-85
BLE,1657226524310723600,0F:7C:95:E1:00:56,-77
BLE,1657226524404859329,D0:03:DF:C9:BE:CF,-43
BLE,1657226524414741933,64:DF:C8:8E:04:94,-89
BLE,1657226524450083287,90:DD:5D:B3:CD:3C,-78
BLE,1657226524485964381,C8:69:CD:61:6F:2C,-92
BLE,1657226524490816568,62:1E:9D:A1:40:98,-73
BLE,1657226524493169016,0F:7C:95:E1:00:56,-62
BLE,1657226524535236047,D2:A0:0B:F8:D8:4D,-69
BLE,1657226524544746672,76:C8:C7:8E:64:F1,-80
BLE,1657226524546756308,D0:03:DF:C9:BE:CF,-37
BLE,1657226524608118756,DF:A6:DC:DC:2E:81,-80
BLE,1657226524612559433,C0:F8:BB:9D:12:93,-91
BLE,1657226524631425527,90:DD:5D:B3:CD:3C,-78
BLE,1657226524643765943,04:4D:44:40:9D:4E,-79
BLE,1657226524675992922,8C:EA:48:4C:F1:01,-62
BLE,1657226524683711100,64:DF:C8:8E:04:94,-80
BLE,1657226524706504902,DF:A6:DC:DC:2E:81,-85
BLE,1657226524810531256,C4:30:18:65:01:C2,-93
BLE,1657226524814822454,76:C8:C7:8E:64:F1,-88
BLE,1657226524860591464,D0:03:DF:C9:BE:CF,-38
BLE,1657226524861817714,C0:F8:BB:9D:12:93,-80
BLE,1657226524919617870,DF:A6:DC:DC:2E:81,-92
BLE,1657226524944798183,49:DB:B2:A1:B2:B4,-89
BLE,1657226524948442506,28:39:5E:30:C5:6E,-80
BLE,1657226524964146099,64:DF:C8:8E:04:94,-77
BLE,1657226524994936099,90:DD:5D:B3:CD:3C,-84
BLE,1657226525039065943,62:1E:9D:A1:40:98,-90
BLE,1657226525042663599,D0:03:DF:C9:BE:CF,-51
BLE,1657226525078703235,7C:0A:3F:8F:D0:11,-95
BLE,1657226525114177141,C0:F8:BB:9D:12:93,-89
BLE,1657226525127880266,C4:30:18:65:01:C2,-80
BLE,1657226525163839849,D0:03:DF:C9:BE:CF,-42
BLE,1657226525177414433,90:DD:5D:B3:CD:3C,-85
BLE,1657226525215248912,C0:F8:BB:9D:12:93,-95
BLE,1657226525216032297,8C:EA:48:4C:F1:01,-74
